Soort,Type,Code,Match,MinOpp (ha),AfstandBiotopen (m),Dispersiecap (m)
bontdikkopje,voortplanting_bwk,vo,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,pmb,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,pmh,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,ppmb,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,ppmh,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,rbbppm,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,qb,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,9190,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(ce,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(cg,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(cm,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(hj,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(ms,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(se,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(sm,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(so,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(sf,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(vo,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(ppmh,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(pmh,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(pmb,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(ppmb,bevat,5.0,50.0,5000.0
bontdikkopje,voortplanting_bwk,k(qb,bevat,5.0,50.0,5000.0
bontdikkopje,Waterbwk,ae,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,ae+,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,ae-,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,aev,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,aev+,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,aev-,exact,5.0,50.0,5000.0
bontdikkopje,Waterbwk,ao,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,ce,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,4010,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,7150,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,cg,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,2310,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,4030,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,cm,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,hj,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,ms,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,7140,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,se,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,sf,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,2180,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,91E0,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,rbbsf,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,sm,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,7230,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,so,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,rbbso,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,vo,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,ppmh,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,pmh,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,pmb,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,ppmb,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,qb,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,9190,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(ce,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(cg,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(cm,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(hj,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(ms,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(se,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(sm,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(so,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(sf,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(vo,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(ppmh,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(pmh,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(pmb,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(ppmb,bevat,5.0,50.0,5000.0
bontdikkopje,foerageer_bwk,k(qb,bevat,5.0,50.0,5000.0
bruindikkopje,bwk,ha,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,2330,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,6230_ha,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,hk,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,6210,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,hr,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,hu,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,6120,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,6510,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,kz,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,k(hu,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,k(ha,bevat,5.0,50.0,2500.0
bruindikkopje,bwk,k(hr,bevat,5.0,50.0,2500.0
bruineeikenpage,eiafzet_bwk,cmb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,cgb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,hab,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,hrb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,pa,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,pi,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,pmb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,pmh,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,pms,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,ppmb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,ppmh,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,ppms,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,ppa,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,ppi,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,qb,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,9120,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,qe,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_bwk,se,bevat,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khq,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khq-,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khq+,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khwqr,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khwqr-,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,khwqr+,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,kbq,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,kbq-,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,kbq+,exact,10.0,50.0,nan
bruineeikenpage,eiafzet_lineair,kh(qb,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,cd,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,2310,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,4030,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,ce,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,4010,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,7150,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,cg,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,cm,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,ha,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,2330,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,6230_ha,bevat,10.0,50.0,nan
bruineeikenpage,nectar_bwk,pmb,exact,10.0,50.0,nan
bruineeikenpage,nectar_bwk,ppmb,exact,10.0,50.0,nan
bruineeikenpage,nectar_bwk,rbbppm,bevat,10.0,50.0,nan
dwergblauwtje,bwk,ha,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,2330,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,6230_ha,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,hk,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,6210,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,hu,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,6120,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,6510,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,k(hu,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,k(hp+,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,k(ha,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,k(hu,bevat,1.0,50.0,2500.0
dwergblauwtje,bwk,k(hk,bevat,1.0,50.0,2500.0
gentiaanblauwtje,bwk,ce,bevat,1.0,50.0,3000.0
gentiaanblauwtje,bwk,4010,bevat,1.0,50.0,3000.0
gentiaanblauwtje,bwk,7150,bevat,1.0,50.0,3000.0
gentiaanblauwtje,bwk,ct,bevat,1.0,50.0,3000.0
gentiaanblauwtje,bwk,7110,bevat,1.0,50.0,3000.0
groentje,bwk,ce,bevat,10.0,100.0,5000.0
groentje,bwk,4010,bevat,10.0,100.0,5000.0
groentje,bwk,7150,bevat,10.0,100.0,5000.0
groentje,bwk,cdb,bevat,10.0,100.0,5000.0
groentje,bwk,cg,bevat,10.0,100.0,5000.0
groentje,bwk,2310,bevat,10.0,100.0,5000.0
groentje,bwk,4030,bevat,10.0,100.0,5000.0
groentje,bwk,cmb,bevat,10.0,100.0,5000.0
groentje,bwk,ct,bevat,10.0,100.0,5000.0
groentje,bwk,7110,bevat,10.0,100.0,5000.0
groentje,bwk,cvb,bevat,10.0,100.0,5000.0
groentje,bwk,pms,bevat,10.0,100.0,5000.0
groentje,bwk,ppms,bevat,10.0,100.0,5000.0
groentje,bwk,se,bevat,10.0,100.0,5000.0
groentje,bwk,sgb,bevat,10.0,100.0,5000.0
groentje,bwk,6230,bevat,10.0,100.0,5000.0
groentje,bwk,sk,bevat,10.0,100.0,5000.0
groentje,bwk,6210,bevat,10.0,100.0,5000.0
groentje,bwk,sz,bevat,10.0,100.0,5000.0
groentje,bwk,t,bevat,10.0,100.0,5000.0
groentje,bwk,7110,bevat,10.0,100.0,5000.0
groentje,bwk,k(ce,bevat,10.0,100.0,5000.0
groentje,bwk,k(ct,bevat,10.0,100.0,5000.0
groentje,bwk,k(cdb,bevat,10.0,100.0,5000.0
groentje,bwk,k(cmb,bevat,10.0,100.0,5000.0
groentje,bwk,k(cg,bevat,10.0,100.0,5000.0
groentje,bwk,k(cvb,bevat,10.0,100.0,5000.0
groentje,bwk,k(t,bevat,10.0,100.0,5000.0
groentje,bwk,k(se,bevat,10.0,100.0,5000.0
groentje,bwk,k(pms,bevat,10.0,100.0,5000.0
groentje,bwk,k(ppms,bevat,10.0,100.0,5000.0
groentje,bwk,k(sgb,bevat,10.0,100.0,5000.0
groentje,bwk,k(sk,bevat,10.0,100.0,5000.0
groentje,bwk,k(sz,bevat,10.0,100.0,5000.0
groentje,bwk,5130,bevat,10.0,100.0,5000.0
groentje,bwk,7150,bevat,10.0,100.0,5000.0
groteweerschijnvlinder,bwk,fa,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,9120,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,9130,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,fs,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,kbp,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,kbq,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,lhb,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,qa,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,9160,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,qe,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,qs,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,ru,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,2180,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,91E0,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,91F0,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,sf,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,rbbsf,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,so,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,rbbso,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,va,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vc,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vf,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vn,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vm,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vo,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,vt,bevat,10.0,50.0,10000.0
groteweerschijnvlinder,bwk,91D0,bevat,10.0,50.0,10000.0
heideblauwtje,bwk,ce,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,4010,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,7150,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,cdb,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,cg,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,4030,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,cmb,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,ct,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,7110,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,cvb,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,t,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,5130,bevat,1.0,50.0,5000.0
heideblauwtje,bwk,2310,bevat,1.0,50.0,5000.0
heivlinder,bwk_heide,cd,bevat,0.04,100.0,nan
heivlinder,bwk_heide,ce,bevat,0.04,100.0,nan
heivlinder,bwk_heide,cg,bevat,0.04,100.0,nan
heivlinder,bwk_heide,cm,bevat,0.04,100.0,nan
heivlinder,bwk_heide,2310,bevat,0.04,100.0,nan
heivlinder,bwk_heide,4030,bevat,0.04,100.0,nan
heivlinder,bwk_heide,4010,bevat,0.04,100.0,nan
heivlinder,bwk_heide,5130,bevat,0.04,100.0,nan
heivlinder,bwk_duin,da,bevat,0.04,100.0,nan
heivlinder,bwk_duin,dd,bevat,0.04,100.0,nan
heivlinder,bwk_duin,dm,bevat,0.04,100.0,nan
heivlinder,bwk_duin,1310,bevat,0.04,100.0,nan
heivlinder,bwk_duin,1320,bevat,0.04,100.0,nan
heivlinder,bwk_duin,1330,bevat,0.04,100.0,nan
heivlinder,bwk_duin,2120,bevat,0.04,100.0,nan
heivlinder,bwk_duin,2330,bevat,0.04,100.0,nan
heivlinder,bwk_grasland,ha,bevat,0.04,100.0,nan
heivlinder,bwk_grasland,hd,bevat,0.04,100.0,nan
heivlinder,bwk_grasland,6230_ha,bevat,0.04,100.0,nan
heivlinder,bwk_grasland,2130,bevat,0.04,100.0,nan
heivlinder,bwk_groeve_terril,kc,bevat,0.04,100.0,nan
heivlinder,bwk_groeve_terril,kg,bevat,0.04,100.0,nan
heivlinder,zand,dd,bevat,0.04,100.0,nan
heivlinder,zand,dm,bevat,0.04,100.0,nan
heivlinder,zand,2330,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,pa,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,pi,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,pmb,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,pmh,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,pms,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,ppa,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,ppi,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,ppmh,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,ppms,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,ppmb,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,rbbppm,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,qb,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,sd,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,2160,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,2170,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,9120,bevat,0.04,100.0,nan
heivlinder,bwk_beschutting,9190,bevat,0.04,100.0,nan
iepenpage,bwk,ru,bevat,0.04,50.0,nan
iepenpage,bwk,ulm,bevat,0.04,50.0,nan
keizersmantel,bwk,fa,bevat,10.0,100.0,10000.0
keizersmantel,bwk,9120,bevat,10.0,100.0,10000.0
keizersmantel,bwk,9130,bevat,10.0,100.0,10000.0
keizersmantel,bwk,fl,bevat,10.0,100.0,10000.0
keizersmantel,bwk,9110,bevat,10.0,100.0,10000.0
keizersmantel,bwk,fm,bevat,10.0,100.0,10000.0
keizersmantel,bwk,fs,bevat,10.0,100.0,10000.0
keizersmantel,bwk,qa,bevat,10.0,100.0,10000.0
keizersmantel,bwk,qb,bevat,10.0,100.0,10000.0
keizersmantel,bwk,9190,bevat,10.0,100.0,10000.0
keizersmantel,bwk,qe,bevat,10.0,100.0,10000.0
keizersmantel,bwk,qs,bevat,10.0,100.0,10000.0
klaverblauwtje,bwk,ha,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,6230_ha,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,hk,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,6210,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,hr,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,hu,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,6120,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,6510,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,kz,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,k(hu,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,k(ha,bevat,5.0,100.0,5000.0
klaverblauwtje,bwk,k(hr,bevat,5.0,100.0,5000.0
kleineijsvogelvlinder,bwk,fa,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,9120,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,9130,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,fe,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,fm,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,fs,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,qa,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,9160,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,qb,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,9190,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,qe,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,qk,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,9150,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,qs,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,so,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,rbbso,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,va,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,91E0,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,vc,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,vf,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,vm,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,vn,bevat,5.0,50.0,10000.0
kleineijsvogelvlinder,bwk,vo,bevat,5.0,50.0,10000.0
kleineparelmoervlinder,bwk,bs,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,dd,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2120,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,ha,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2330,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,6230_ha,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,hd,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2130,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2130_hd,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,hm,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,6410,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2190,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,sd,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2160,bevat,25.0,100.0,10000.0
kleineparelmoervlinder,bwk,2170,bevat,25.0,100.0,10000.0
kommavlinder,bwk,cd,bevat,1.0,10.0,2500.0
kommavlinder,bwk,2310,bevat,1.0,10.0,2500.0
kommavlinder,bwk,ce,bevat,1.0,10.0,2500.0
kommavlinder,bwk,4010,bevat,1.0,10.0,2500.0
kommavlinder,bwk,7150,bevat,1.0,10.0,2500.0
kommavlinder,bwk,cg,bevat,1.0,10.0,2500.0
kommavlinder,bwk,4030,bevat,1.0,10.0,2500.0
kommavlinder,bwk,cm,bevat,1.0,10.0,2500.0
kommavlinder,bwk,dm,bevat,1.0,10.0,2500.0
kommavlinder,bwk,2330,bevat,1.0,10.0,2500.0
kommavlinder,bwk,ha,bevat,1.0,10.0,2500.0
kommavlinder,bwk,6230_ha,bevat,1.0,10.0,2500.0
kommavlinder,bwk,5130,bevat,1.0,10.0,2500.0
kommavlinder,bwk,hn,bevat,1.0,10.0,2500.0
kommavlinder,bwk,hm,bevat,1.0,10.0,2500.0
kommavlinder,ku,ku,bevat,1.0,10.0,2500.0
moerasparelmoervlinder,bwk,hn,bevat,0.5,50.0,nan
moerasparelmoervlinder,bwk,hmo,bevat,0.5,50.0,nan
moerasparelmoervlinder,bwk,6230,bevat,0.5,50.0,nan
moerasparelmoervlinder,bwk,6410,bevat,0.5,50.0,nan
moerasparelmoervlinder,bwk,hm,bevat,0.5,50.0,nan
purperstreepparelmoervlinder,bwk,hf,bevat,0.5,50.0,nan
spaansevlag,voortplanting_bwk,ha,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,2330,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6230_ha,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hc,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6410,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,rbbhc,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hf,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6430,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,rbbhf,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hj,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hp,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hp+,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,rbbkam,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,rbbzil,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hpr,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hr,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,hu,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6120,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6510,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kc,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kl,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kp,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kpk,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,ks,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kt,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,ku,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,3270,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kub,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kw,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,kz,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,mr,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6430_hw,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,6430_mr,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,rbbmr,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,se,bevat,1.0,50.0,nan
spaansevlag,voortplanting_bwk,sz,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,fs,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,9120,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,lhb,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,n,exact,1.0,50.0,nan
spaansevlag,bos_bwk,n+,exact,1.0,50.0,nan
spaansevlag,bos_bwk,n-,exact,1.0,50.0,nan
spaansevlag,bos_bwk,pa,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,pmb,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,ppmb,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,rbbppm,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,qa,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,9130,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,9160,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,qb,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,9120,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,9190,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,qs,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,va,bevat,1.0,50.0,nan
spaansevlag,bos_bwk,vm,bevat,1.0,50.0,nan
